fips,stateabbr,naics,month_code,standard_error,year,month_number,date
28,MS,447,se202505,3.8,2025,5,2025-05-01
28,MS,448,se202505,4.4,2025,5,2025-05-01
28,MS,451,se202505,9.1,2025,5,2025-05-01
28,MS,452,se202505,3.2,2025,5,2025-05-01
28,MS,453,se202505,6.5,2025,5,2025-05-01
28,MS,TOTAL,se202505,1.8,2025,5,2025-05-01
29,MO,441,se202505,4.0,2025,5,2025-05-01
29,MO,442,se202505,5.2,2025,5,2025-05-01
29,MO,443,se202505,8.9,2025,5,2025-05-01
29,MO,444,se202505,3.5,2025,5,2025-05-01
29,MO,445,se202505,3.1,2025,5,2025-05-01
29,MO,446,se202505,1.6,2025,5,2025-05-01
29,MO,447,se202505,2.9,2025,5,2025-05-01
29,MO,448,se202505,4.3,2025,5,2025-05-01
29,MO,451,se202505,6.8,2025,5,2025-05-01
29,MO,452,se202505,2.7,2025,5,2025-05-01
29,MO,453,se202505,6.9,2025,5,2025-05-01
29,MO,TOTAL,se202505,1.4,2025,5,2025-05-01
30,MT,441,se202505,8.7,2025,5,2025-05-01
30,MT,442,se202505,10.4,2025,5,2025-05-01
30,MT,443,se202505,16.7,2025,5,2025-05-01
30,MT,444,se202505,5.7,2025,5,2025-05-01
30,MT,445,se202505,6.1,2025,5,2025-05-01
30,MT,446,se202505,4.7,2025,5,2025-05-01
30,MT,447,se202505,5.2,2025,5,2025-05-01
30,MT,448,se202505,7.2,2025,5,2025-05-01
30,MT,451,se202505,11.9,2025,5,2025-05-01
30,MT,452,se202505,8.3,2025,5,2025-05-01
30,MT,453,se202505,9.1,2025,5,2025-05-01
30,MT,TOTAL,se202505,3.0,2025,5,2025-05-01
31,NE,441,se202505,8.1,2025,5,2025-05-01
31,NE,442,se202505,28.7,2025,5,2025-05-01
31,NE,443,se202505,,2025,5,2025-05-01
31,NE,444,se202505,6.2,2025,5,2025-05-01
31,NE,445,se202505,6.5,2025,5,2025-05-01
31,NE,446,se202505,2.9,2025,5,2025-05-01
31,NE,447,se202505,4.1,2025,5,2025-05-01
31,NE,448,se202505,8.2,2025,5,2025-05-01
31,NE,451,se202505,9.9,2025,5,2025-05-01
31,NE,452,se202505,4.7,2025,5,2025-05-01
31,NE,453,se202505,6.5,2025,5,2025-05-01
31,NE,TOTAL,se202505,2.8,2025,5,2025-05-01
32,NV,441,se202505,6.4,2025,5,2025-05-01
32,NV,442,se202505,9.4,2025,5,2025-05-01
32,NV,443,se202505,11.4,2025,5,2025-05-01
32,NV,444,se202505,4.8,2025,5,2025-05-01
32,NV,445,se202505,4.3,2025,5,2025-05-01
32,NV,446,se202505,1.9,2025,5,2025-05-01
32,NV,447,se202505,4.7,2025,5,2025-05-01
32,NV,448,se202505,4.6,2025,5,2025-05-01
32,NV,451,se202505,9.8,2025,5,2025-05-01
32,NV,452,se202505,5.8,2025,5,2025-05-01
32,NV,453,se202505,9.4,2025,5,2025-05-01
32,NV,TOTAL,se202505,2.4,2025,5,2025-05-01
33,NH,441,se202505,8.1,2025,5,2025-05-01
33,NH,442,se202505,8.0,2025,5,2025-05-01
33,NH,443,se202505,13.3,2025,5,2025-05-01
33,NH,444,se202505,5.7,2025,5,2025-05-01
33,NH,445,se202505,2.5,2025,5,2025-05-01
33,NH,446,se202505,2.3,2025,5,2025-05-01
33,NH,447,se202505,5.1,2025,5,2025-05-01
33,NH,448,se202505,5.4,2025,5,2025-05-01
33,NH,451,se202505,9.9,2025,5,2025-05-01
33,NH,452,se202505,4.5,2025,5,2025-05-01
33,NH,453,se202505,6.3,2025,5,2025-05-01
33,NH,TOTAL,se202505,2.9,2025,5,2025-05-01
34,NJ,441,se202505,3.6,2025,5,2025-05-01
34,NJ,442,se202505,5.3,2025,5,2025-05-01
34,NJ,443,se202505,6.7,2025,5,2025-05-01
34,NJ,444,se202505,4.5,2025,5,2025-05-01
34,NJ,445,se202505,2.3,2025,5,2025-05-01
34,NJ,446,se202505,1.3,2025,5,2025-05-01
34,NJ,447,se202505,3.6,2025,5,2025-05-01
34,NJ,448,se202505,4.1,2025,5,2025-05-01
34,NJ,451,se202505,6.9,2025,5,2025-05-01
34,NJ,452,se202505,2.9,2025,5,2025-05-01
34,NJ,453,se202505,6.7,2025,5,2025-05-01
34,NJ,TOTAL,se202505,1.3,2025,5,2025-05-01
35,NM,441,se202505,6.3,2025,5,2025-05-01
35,NM,442,se202505,8.0,2025,5,2025-05-01
35,NM,443,se202505,17.7,2025,5,2025-05-01
35,NM,444,se202505,6.5,2025,5,2025-05-01
35,NM,445,se202505,4.9,2025,5,2025-05-01
35,NM,446,se202505,2.9,2025,5,2025-05-01
35,NM,447,se202505,4.4,2025,5,2025-05-01
35,NM,448,se202505,5.7,2025,5,2025-05-01
35,NM,451,se202505,9.3,2025,5,2025-05-01
35,NM,452,se202505,5.1,2025,5,2025-05-01
35,NM,453,se202505,,2025,5,2025-05-01
35,NM,TOTAL,se202505,2.3,2025,5,2025-05-01
36,NY,441,se202505,3.0,2025,5,2025-05-01
36,NY,442,se202505,3.9,2025,5,2025-05-01
36,NY,443,se202505,,2025,5,2025-05-01
36,NY,444,se202505,3.1,2025,5,2025-05-01
36,NY,445,se202505,2.0,2025,5,2025-05-01
36,NY,446,se202505,0.8,2025,5,2025-05-01
36,NY,447,se202505,2.7,2025,5,2025-05-01
36,NY,448,se202505,3.9,2025,5,2025-05-01
36,NY,451,se202505,5.6,2025,5,2025-05-01
36,NY,452,se202505,2.2,2025,5,2025-05-01
36,NY,453,se202505,10.6,2025,5,2025-05-01
36,NY,TOTAL,se202505,1.2,2025,5,2025-05-01
37,NC,441,se202505,3.4,2025,5,2025-05-01
37,NC,442,se202505,4.9,2025,5,2025-05-01
37,NC,443,se202505,7.0,2025,5,2025-05-01
37,NC,444,se202505,3.1,2025,5,2025-05-01
37,NC,445,se202505,1.7,2025,5,2025-05-01
37,NC,446,se202505,1.8,2025,5,2025-05-01
37,NC,447,se202505,2.6,2025,5,2025-05-01
37,NC,448,se202505,3.7,2025,5,2025-05-01
37,NC,451,se202505,6.3,2025,5,2025-05-01
37,NC,452,se202505,2.0,2025,5,2025-05-01
37,NC,453,se202505,4.6,2025,5,2025-05-01
37,NC,TOTAL,se202505,1.2,2025,5,2025-05-01
38,ND,441,se202505,8.0,2025,5,2025-05-01
38,ND,442,se202505,9.7,2025,5,2025-05-01
38,ND,443,se202505,,2025,5,2025-05-01
38,ND,444,se202505,7.1,2025,5,2025-05-01
38,ND,445,se202505,6.6,2025,5,2025-05-01
38,ND,446,se202505,5.2,2025,5,2025-05-01
38,ND,447,se202505,5.9,2025,5,2025-05-01
38,ND,448,se202505,8.2,2025,5,2025-05-01
38,ND,451,se202505,7.3,2025,5,2025-05-01
38,ND,452,se202505,6.1,2025,5,2025-05-01
38,ND,453,se202505,9.0,2025,5,2025-05-01
38,ND,TOTAL,se202505,3.2,2025,5,2025-05-01
39,OH,441,se202505,3.1,2025,5,2025-05-01
39,OH,442,se202505,9.0,2025,5,2025-05-01
39,OH,443,se202505,6.4,2025,5,2025-05-01
39,OH,444,se202505,2.8,2025,5,2025-05-01
39,OH,445,se202505,2.6,2025,5,2025-05-01
39,OH,446,se202505,1.4,2025,5,2025-05-01
39,OH,447,se202505,2.4,2025,5,2025-05-01
39,OH,448,se202505,4.1,2025,5,2025-05-01
39,OH,451,se202505,5.3,2025,5,2025-05-01
39,OH,452,se202505,2.5,2025,5,2025-05-01
39,OH,453,se202505,4.9,2025,5,2025-05-01
39,OH,TOTAL,se202505,1.1,2025,5,2025-05-01
40,OK,441,se202505,5.1,2025,5,2025-05-01
40,OK,442,se202505,18.0,2025,5,2025-05-01
40,OK,443,se202505,11.0,2025,5,2025-05-01
40,OK,444,se202505,4.6,2025,5,2025-05-01
40,OK,445,se202505,5.0,2025,5,2025-05-01
40,OK,446,se202505,2.1,2025,5,2025-05-01
40,OK,447,se202505,3.2,2025,5,2025-05-01
40,OK,448,se202505,4.4,2025,5,2025-05-01
40,OK,451,se202505,8.2,2025,5,2025-05-01
40,OK,452,se202505,2.7,2025,5,2025-05-01
40,OK,453,se202505,5.7,2025,5,2025-05-01
40,OK,TOTAL,se202505,1.8,2025,5,2025-05-01
41,OR,441,se202505,4.2,2025,5,2025-05-01
41,OR,442,se202505,7.9,2025,5,2025-05-01
41,OR,443,se202505,9.6,2025,5,2025-05-01
41,OR,444,se202505,4.1,2025,5,2025-05-01
41,OR,445,se202505,3.3,2025,5,2025-05-01
41,OR,446,se202505,1.9,2025,5,2025-05-01
41,OR,447,se202505,5.0,2025,5,2025-05-01
41,OR,448,se202505,6.8,2025,5,2025-05-01
41,OR,451,se202505,7.8,2025,5,2025-05-01
41,OR,452,se202505,5.5,2025,5,2025-05-01
41,OR,453,se202505,5.2,2025,5,2025-05-01
41,OR,TOTAL,se202505,1.9,2025,5,2025-05-01
42,PA,441,se202505,3.0,2025,5,2025-05-01
42,PA,442,se202505,4.1,2025,5,2025-05-01
42,PA,443,se202505,7.2,2025,5,2025-05-01
42,PA,444,se202505,3.0,2025,5,2025-05-01
42,PA,445,se202505,1.5,2025,5,2025-05-01
42,PA,446,se202505,1.2,2025,5,2025-05-01
42,PA,447,se202505,2.8,2025,5,2025-05-01
42,PA,448,se202505,3.7,2025,5,2025-05-01
42,PA,451,se202505,5.3,2025,5,2025-05-01
42,PA,452,se202505,1.9,2025,5,2025-05-01
42,PA,453,se202505,5.6,2025,5,2025-05-01
42,PA,TOTAL,se202505,1.0,2025,5,2025-05-01
44,RI,441,se202505,8.5,2025,5,2025-05-01
44,RI,442,se202505,10.8,2025,5,2025-05-01
44,RI,443,se202505,17.6,2025,5,2025-05-01
44,RI,444,se202505,7.8,2025,5,2025-05-01
44,RI,445,se202505,5.8,2025,5,2025-05-01
44,RI,446,se202505,2.5,2025,5,2025-05-01
44,RI,447,se202505,10.7,2025,5,2025-05-01
44,RI,448,se202505,7.1,2025,5,2025-05-01
44,RI,451,se202505,14.1,2025,5,2025-05-01
44,RI,452,se202505,7.4,2025,5,2025-05-01
44,RI,453,se202505,10.3,2025,5,2025-05-01
44,RI,TOTAL,se202505,3.0,2025,5,2025-05-01
45,SC,441,se202505,4.3,2025,5,2025-05-01
45,SC,442,se202505,5.1,2025,5,2025-05-01
45,SC,443,se202505,10.7,2025,5,2025-05-01
45,SC,444,se202505,4.5,2025,5,2025-05-01
45,SC,445,se202505,2.6,2025,5,2025-05-01
45,SC,446,se202505,1.7,2025,5,2025-05-01
45,SC,447,se202505,3.5,2025,5,2025-05-01
45,SC,448,se202505,4.0,2025,5,2025-05-01
45,SC,451,se202505,9.5,2025,5,2025-05-01
45,SC,452,se202505,2.6,2025,5,2025-05-01
45,SC,453,se202505,5.8,2025,5,2025-05-01
45,SC,TOTAL,se202505,1.5,2025,5,2025-05-01
46,SD,441,se202505,8.3,2025,5,2025-05-01
46,SD,442,se202505,9.2,2025,5,2025-05-01
46,SD,443,se202505,21.3,2025,5,2025-05-01
46,SD,444,se202505,7.1,2025,5,2025-05-01
46,SD,445,se202505,9.6,2025,5,2025-05-01
46,SD,446,se202505,3.7,2025,5,2025-05-01
46,SD,447,se202505,4.3,2025,5,2025-05-01
46,SD,448,se202505,7.7,2025,5,2025-05-01
46,SD,451,se202505,14.3,2025,5,2025-05-01
46,SD,452,se202505,5.9,2025,5,2025-05-01
46,SD,453,se202505,9.5,2025,5,2025-05-01
46,SD,TOTAL,se202505,3.1,2025,5,2025-05-01
47,TN,441,se202505,4.4,2025,5,2025-05-01
47,TN,442,se202505,5.5,2025,5,2025-05-01
47,TN,443,se202505,8.3,2025,5,2025-05-01
47,TN,444,se202505,3.5,2025,5,2025-05-01
47,TN,445,se202505,2.9,2025,5,2025-05-01
47,TN,446,se202505,1.4,2025,5,2025-05-01
47,TN,447,se202505,3.7,2025,5,2025-05-01
47,TN,448,se202505,4.4,2025,5,2025-05-01
47,TN,451,se202505,6.9,2025,5,2025-05-01
47,TN,452,se202505,2.2,2025,5,2025-05-01
47,TN,453,se202505,6.0,2025,5,2025-05-01
47,TN,TOTAL,se202505,1.4,2025,5,2025-05-01
48,TX,441,se202505,2.4,2025,5,2025-05-01
48,TX,442,se202505,6.6,2025,5,2025-05-01
48,TX,443,se202505,4.0,2025,5,2025-05-01
48,TX,444,se202505,2.6,2025,5,2025-05-01
48,TX,445,se202505,1.1,2025,5,2025-05-01
48,TX,446,se202505,0.7,2025,5,2025-05-01
48,TX,447,se202505,2.5,2025,5,2025-05-01
48,TX,448,se202505,3.0,2025,5,2025-05-01
48,TX,451,se202505,4.4,2025,5,2025-05-01
48,TX,452,se202505,1.6,2025,5,2025-05-01
48,TX,453,se202505,3.5,2025,5,2025-05-01
48,TX,TOTAL,se202505,1.0,2025,5,2025-05-01
49,UT,441,se202505,5.6,2025,5,2025-05-01
49,UT,442,se202505,10.3,2025,5,2025-05-01
49,UT,443,se202505,12.8,2025,5,2025-05-01
49,UT,444,se202505,4.8,2025,5,2025-05-01
49,UT,445,se202505,4.2,2025,5,2025-05-01
49,UT,446,se202505,2.7,2025,5,2025-05-01
49,UT,447,se202505,4.9,2025,5,2025-05-01
49,UT,448,se202505,6.0,2025,5,2025-05-01
49,UT,451,se202505,10.0,2025,5,2025-05-01
49,UT,452,se202505,5.1,2025,5,2025-05-01
49,UT,453,se202505,,2025,5,2025-05-01
49,UT,TOTAL,se202505,2.2,2025,5,2025-05-01
50,VT,441,se202505,11.7,2025,5,2025-05-01
50,VT,442,se202505,10.5,2025,5,2025-05-01
50,VT,443,se202505,19.8,2025,5,2025-05-01
50,VT,444,se202505,8.1,2025,5,2025-05-01
50,VT,445,se202505,5.8,2025,5,2025-05-01
50,VT,446,se202505,3.0,2025,5,2025-05-01
50,VT,447,se202505,5.1,2025,5,2025-05-01
50,VT,448,se202505,9.5,2025,5,2025-05-01
50,VT,451,se202505,12.2,2025,5,2025-05-01
50,VT,452,se202505,12.3,2025,5,2025-05-01
50,VT,453,se202505,10.1,2025,5,2025-05-01
50,VT,TOTAL,se202505,3.1,2025,5,2025-05-01
51,VA,441,se202505,3.5,2025,5,2025-05-01
51,VA,442,se202505,5.0,2025,5,2025-05-01
51,VA,443,se202505,6.5,2025,5,2025-05-01
51,VA,444,se202505,3.4,2025,5,2025-05-01
51,VA,445,se202505,2.1,2025,5,2025-05-01
51,VA,446,se202505,1.2,2025,5,2025-05-01
51,VA,447,se202505,2.9,2025,5,2025-05-01
51,VA,448,se202505,4.5,2025,5,2025-05-01
51,VA,451,se202505,7.0,2025,5,2025-05-01
51,VA,452,se202505,2.7,2025,5,2025-05-01
51,VA,453,se202505,4.5,2025,5,2025-05-01
51,VA,TOTAL,se202505,1.3,2025,5,2025-05-01
53,WA,441,se202505,3.6,2025,5,2025-05-01
53,WA,442,se202505,6.2,2025,5,2025-05-01
53,WA,443,se202505,8.3,2025,5,2025-05-01
53,WA,444,se202505,3.3,2025,5,2025-05-01
53,WA,445,se202505,2.7,2025,5,2025-05-01
53,WA,446,se202505,1.6,2025,5,2025-05-01
53,WA,447,se202505,3.9,2025,5,2025-05-01
53,WA,448,se202505,6.7,2025,5,2025-05-01
53,WA,451,se202505,6.7,2025,5,2025-05-01
53,WA,452,se202505,4.6,2025,5,2025-05-01
53,WA,453,se202505,5.2,2025,5,2025-05-01
53,WA,TOTAL,se202505,1.6,2025,5,2025-05-01
54,WV,441,se202505,,2025,5,2025-05-01
54,WV,442,se202505,7.4,2025,5,2025-05-01
54,WV,443,se202505,12.6,2025,5,2025-05-01
54,WV,444,se202505,5.6,2025,5,2025-05-01
54,WV,445,se202505,5.5,2025,5,2025-05-01
54,WV,446,se202505,1.9,2025,5,2025-05-01
54,WV,447,se202505,3.5,2025,5,2025-05-01
54,WV,448,se202505,5.8,2025,5,2025-05-01
54,WV,451,se202505,11.4,2025,5,2025-05-01
54,WV,452,se202505,3.1,2025,5,2025-05-01
54,WV,453,se202505,6.5,2025,5,2025-05-01
54,WV,TOTAL,se202505,1.9,2025,5,2025-05-01
55,WI,441,se202505,3.7,2025,5,2025-05-01
55,WI,442,se202505,5.5,2025,5,2025-05-01
55,WI,443,se202505,6.4,2025,5,2025-05-01
55,WI,444,se202505,4.5,2025,5,2025-05-01
55,WI,445,se202505,3.0,2025,5,2025-05-01
55,WI,446,se202505,2.3,2025,5,2025-05-01
55,WI,447,se202505,2.8,2025,5,2025-05-01
55,WI,448,se202505,4.6,2025,5,2025-05-01
55,WI,451,se202505,6.8,2025,5,2025-05-01
55,WI,452,se202505,3.0,2025,5,2025-05-01
55,WI,453,se202505,5.3,2025,5,2025-05-01
55,WI,TOTAL,se202505,1.4,2025,5,2025-05-01
56,WY,441,se202505,9.1,2025,5,2025-05-01
56,WY,442,se202505,13.4,2025,5,2025-05-01
56,WY,443,se202505,17.5,2025,5,2025-05-01
56,WY,444,se202505,9.2,2025,5,2025-05-01
56,WY,445,se202505,8.9,2025,5,2025-05-01
56,WY,446,se202505,5.9,2025,5,2025-05-01
56,WY,447,se202505,9.7,2025,5,2025-05-01
56,WY,448,se202505,13.2,2025,5,2025-05-01
56,WY,451,se202505,7.7,2025,5,2025-05-01
56,WY,452,se202505,3.9,2025,5,2025-05-01
56,WY,453,se202505,11.3,2025,5,2025-05-01
56,WY,TOTAL,se202505,3.5,2025,5,2025-05-01
0,USA,441,se202506,0.7,2025,6,2025-06-01
0,USA,442,se202506,1.3,2025,6,2025-06-01
0,USA,443,se202506,1.8,2025,6,2025-06-01
0,USA,444,se202506,0.6,2025,6,2025-06-01
0,USA,445,se202506,0.3,2025,6,2025-06-01
0,USA,446,se202506,0.3,2025,6,2025-06-01
0,USA,447,se202506,0.6,2025,6,2025-06-01
0,USA,448,se202506,0.9,2025,6,2025-06-01
0,USA,451,se202506,1.3,2025,6,2025-06-01
0,USA,452,se202506,0.6,2025,6,2025-06-01
0,USA,453,se202506,1.3,2025,6,2025-06-01
0,USA,TOTAL,se202506,0.2,2025,6,2025-06-01
1,AL,441,se202506,4.9,2025,6,2025-06-01
1,AL,442,se202506,5.2,2025,6,2025-06-01
1,AL,443,se202506,9.1,2025,6,2025-06-01
1,AL,444,se202506,4.2,2025,6,2025-06-01
1,AL,445,se202506,2.9,2025,6,2025-06-01
1,AL,446,se202506,2.1,2025,6,2025-06-01
1,AL,447,se202506,5.7,2025,6,2025-06-01
1,AL,448,se202506,4.0,2025,6,2025-06-01
1,AL,451,se202506,9.9,2025,6,2025-06-01
1,AL,452,se202506,3.1,2025,6,2025-06-01
1,AL,453,se202506,6.1,2025,6,2025-06-01
1,AL,TOTAL,se202506,1.7,2025,6,2025-06-01
2,AK,441,se202506,4.7,2025,6,2025-06-01
2,AK,442,se202506,12.1,2025,6,2025-06-01
2,AK,443,se202506,27.4,2025,6,2025-06-01
2,AK,444,se202506,8.6,2025,6,2025-06-01
2,AK,445,se202506,6.1,2025,6,2025-06-01
2,AK,446,se202506,7.3,2025,6,2025-06-01
2,AK,447,se202506,8.6,2025,6,2025-06-01
2,AK,448,se202506,8.3,2025,6,2025-06-01
2,AK,451,se202506,,2025,6,2025-06-01
2,AK,452,se202506,13.2,2025,6,2025-06-01
2,AK,453,se202506,9.4,2025,6,2025-06-01
2,AK,TOTAL,se202506,3.7,2025,6,2025-06-01
4,AZ,441,se202506,4.7,2025,6,2025-06-01
4,AZ,442,se202506,10.3,2025,6,2025-06-01
4,AZ,443,se202506,8.1,2025,6,2025-06-01
4,AZ,444,se202506,3.6,2025,6,2025-06-01
4,AZ,445,se202506,2.7,2025,6,2025-06-01
4,AZ,446,se202506,2.6,2025,6,2025-06-01
4,AZ,447,se202506,3.2,2025,6,2025-06-01
4,AZ,448,se202506,5.4,2025,6,2025-06-01
4,AZ,451,se202506,7.4,2025,6,2025-06-01
4,AZ,452,se202506,4.0,2025,6,2025-06-01
4,AZ,453,se202506,7.2,2025,6,2025-06-01
4,AZ,TOTAL,se202506,1.8,2025,6,2025-06-01
5,AR,441,se202506,4.8,2025,6,2025-06-01
5,AR,442,se202506,7.2,2025,6,2025-06-01
5,AR,443,se202506,15.4,2025,6,2025-06-01
5,AR,444,se202506,5.1,2025,6,2025-06-01
5,AR,445,se202506,4.3,2025,6,2025-06-01
5,AR,446,se202506,4.1,2025,6,2025-06-01
5,AR,447,se202506,4.4,2025,6,2025-06-01
5,AR,448,se202506,5.1,2025,6,2025-06-01
5,AR,451,se202506,10.0,2025,6,2025-06-01
5,AR,452,se202506,2.8,2025,6,2025-06-01
5,AR,453,se202506,7.9,2025,6,2025-06-01
5,AR,TOTAL,se202506,1.8,2025,6,2025-06-01
6,CA,441,se202506,2.3,2025,6,2025-06-01
6,CA,442,se202506,4.5,2025,6,2025-06-01
6,CA,443,se202506,3.9,2025,6,2025-06-01
6,CA,444,se202506,2.6,2025,6,2025-06-01
6,CA,445,se202506,1.1,2025,6,2025-06-01
6,CA,446,se202506,1.0,2025,6,2025-06-01
6,CA,447,se202506,2.6,2025,6,2025-06-01
6,CA,448,se202506,3.3,2025,6,2025-06-01
6,CA,451,se202506,5.2,2025,6,2025-06-01
6,CA,452,se202506,2.4,2025,6,2025-06-01
6,CA,453,se202506,5.2,2025,6,2025-06-01
6,CA,TOTAL,se202506,0.9,2025,6,2025-06-01
8,CO,441,se202506,4.7,2025,6,2025-06-01
8,CO,442,se202506,9.1,2025,6,2025-06-01
8,CO,443,se202506,8.1,2025,6,2025-06-01
8,CO,444,se202506,4.9,2025,6,2025-06-01
8,CO,445,se202506,3.2,2025,6,2025-06-01
8,CO,446,se202506,2.6,2025,6,2025-06-01
8,CO,447,se202506,3.8,2025,6,2025-06-01
8,CO,448,se202506,4.9,2025,6,2025-06-01
8,CO,451,se202506,7.2,2025,6,2025-06-01
8,CO,452,se202506,3.9,2025,6,2025-06-01
8,CO,453,se202506,5.9,2025,6,2025-06-01
8,CO,TOTAL,se202506,1.8,2025,6,2025-06-01
9,CT,441,se202506,5.7,2025,6,2025-06-01
9,CT,442,se202506,8.9,2025,6,2025-06-01
9,CT,443,se202506,10.0,2025,6,2025-06-01
9,CT,444,se202506,5.0,2025,6,2025-06-01
9,CT,445,se202506,3.3,2025,6,2025-06-01
9,CT,446,se202506,2.2,2025,6,2025-06-01
9,CT,447,se202506,2.1,2025,6,2025-06-01
9,CT,448,se202506,7.0,2025,6,2025-06-01
9,CT,451,se202506,8.3,2025,6,2025-06-01
9,CT,452,se202506,4.4,2025,6,2025-06-01
9,CT,453,se202506,7.1,2025,6,2025-06-01
9,CT,TOTAL,se202506,1.9,2025,6,2025-06-01
10,DE,441,se202506,9.4,2025,6,2025-06-01
10,DE,442,se202506,10.4,2025,6,2025-06-01
10,DE,443,se202506,25.9,2025,6,2025-06-01
10,DE,444,se202506,5.9,2025,6,2025-06-01
10,DE,445,se202506,5.5,2025,6,2025-06-01
10,DE,446,se202506,3.4,2025,6,2025-06-01
10,DE,447,se202506,9.8,2025,6,2025-06-01
10,DE,448,se202506,6.7,2025,6,2025-06-01
10,DE,451,se202506,12.8,2025,6,2025-06-01
10,DE,452,se202506,7.5,2025,6,2025-06-01
10,DE,453,se202506,9.9,2025,6,2025-06-01
10,DE,TOTAL,se202506,3.0,2025,6,2025-06-01
11,DC,441,se202506,18.9,2025,6,2025-06-01
11,DC,442,se202506,14.9,2025,6,2025-06-01
11,DC,443,se202506,32.1,2025,6,2025-06-01
11,DC,444,se202506,13.1,2025,6,2025-06-01
11,DC,445,se202506,0.1,2025,6,2025-06-01
11,DC,446,se202506,4.2,2025,6,2025-06-01
11,DC,447,se202506,12.6,2025,6,2025-06-01
11,DC,448,se202506,8.9,2025,6,2025-06-01
11,DC,451,se202506,,2025,6,2025-06-01
11,DC,452,se202506,18.8,2025,6,2025-06-01
11,DC,453,se202506,15.7,2025,6,2025-06-01
11,DC,TOTAL,se202506,0.2,2025,6,2025-06-01
12,FL,441,se202506,2.7,2025,6,2025-06-01
12,FL,442,se202506,3.3,2025,6,2025-06-01
12,FL,443,se202506,5.6,2025,6,2025-06-01
12,FL,444,se202506,2.8,2025,6,2025-06-01
12,FL,445,se202506,1.1,2025,6,2025-06-01
12,FL,446,se202506,1.0,2025,6,2025-06-01
12,FL,447,se202506,2.5,2025,6,2025-06-01
12,FL,448,se202506,3.2,2025,6,2025-06-01
12,FL,451,se202506,5.8,2025,6,2025-06-01
12,FL,452,se202506,2.1,2025,6,2025-06-01
12,FL,453,se202506,6.1,2025,6,2025-06-01
12,FL,TOTAL,se202506,1.0,2025,6,2025-06-01
13,GA,441,se202506,3.9,2025,6,2025-06-01
13,GA,442,se202506,5.0,2025,6,2025-06-01
13,GA,443,se202506,7.3,2025,6,2025-06-01
13,GA,444,se202506,3.3,2025,6,2025-06-01
13,GA,445,se202506,2.4,2025,6,2025-06-01
13,GA,446,se202506,1.5,2025,6,2025-06-01
13,GA,447,se202506,3.5,2025,6,2025-06-01
13,GA,448,se202506,3.8,2025,6,2025-06-01
13,GA,451,se202506,8.7,2025,6,2025-06-01
13,GA,452,se202506,2.3,2025,6,2025-06-01
13,GA,453,se202506,4.9,2025,6,2025-06-01
13,GA,TOTAL,se202506,1.4,2025,6,2025-06-01
15,HI,441,se202506,7.1,2025,6,2025-06-01
15,HI,442,se202506,9.2,2025,6,2025-06-01
15,HI,443,se202506,18.3,2025,6,2025-06-01
15,HI,444,se202506,,2025,6,2025-06-01
15,HI,445,se202506,5.5,2025,6,2025-06-01
15,HI,446,se202506,3.7,2025,6,2025-06-01
15,HI,447,se202506,7.5,2025,6,2025-06-01
15,HI,448,se202506,5.4,2025,6,2025-06-01
15,HI,451,se202506,11.5,2025,6,2025-06-01
15,HI,452,se202506,11.1,2025,6,2025-06-01
15,HI,453,se202506,7.5,2025,6,2025-06-01
15,HI,TOTAL,se202506,2.8,2025,6,2025-06-01
16,ID,441,se202506,6.7,2025,6,2025-06-01
16,ID,442,se202506,13.0,2025,6,2025-06-01
16,ID,443,se202506,13.6,2025,6,2025-06-01
16,ID,444,se202506,6.3,2025,6,2025-06-01
16,ID,445,se202506,5.2,2025,6,2025-06-01
16,ID,446,se202506,3.9,2025,6,2025-06-01
16,ID,447,se202506,6.7,2025,6,2025-06-01
16,ID,448,se202506,5.9,2025,6,2025-06-01
16,ID,451,se202506,8.8,2025,6,2025-06-01
16,ID,452,se202506,6.9,2025,6,2025-06-01
16,ID,453,se202506,6.0,2025,6,2025-06-01
16,ID,TOTAL,se202506,2.8,2025,6,2025-06-01
17,IL,441,se202506,3.4,2025,6,2025-06-01
17,IL,442,se202506,4.7,2025,6,2025-06-01
17,IL,443,se202506,10.6,2025,6,2025-06-01
17,IL,444,se202506,3.2,2025,6,2025-06-01
17,IL,445,se202506,2.3,2025,6,2025-06-01
17,IL,446,se202506,1.3,2025,6,2025-06-01
17,IL,447,se202506,2.8,2025,6,2025-06-01
17,IL,448,se202506,4.8,2025,6,2025-06-01
17,IL,451,se202506,7.1,2025,6,2025-06-01
17,IL,452,se202506,2.9,2025,6,2025-06-01
17,IL,453,se202506,6.7,2025,6,2025-06-01
17,IL,TOTAL,se202506,1.2,2025,6,2025-06-01
18,IN,441,se202506,4.1,2025,6,2025-06-01
18,IN,442,se202506,5.1,2025,6,2025-06-01
18,IN,443,se202506,8.7,2025,6,2025-06-01
18,IN,444,se202506,3.7,2025,6,2025-06-01
18,IN,445,se202506,3.1,2025,6,2025-06-01
18,IN,446,se202506,1.9,2025,6,2025-06-01
18,IN,447,se202506,2.9,2025,6,2025-06-01
18,IN,448,se202506,4.4,2025,6,2025-06-01
18,IN,451,se202506,7.7,2025,6,2025-06-01
18,IN,452,se202506,3.6,2025,6,2025-06-01
18,IN,453,se202506,5.2,2025,6,2025-06-01
18,IN,TOTAL,se202506,1.5,2025,6,2025-06-01
19,IA,441,se202506,5.4,2025,6,2025-06-01
